price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,zipcode,lat,long,sqft_living15,sqft_lot15,has_waterfront,has_basement,has_renovation,eff_built
213000.0,2,1,1000.0,10200.0,1,0,3,6,98024,47.5687,-121.899,1150.0,13702.0,0,0,0,59
475000.0,3,1,2480.0,5280.0,1,0,5,7,98108,47.5575,-122.303,2090.0,4800.0,0,1,0,73
1030000.0,5,4,3760.0,28040.0,2,0,3,10,98033,47.6489,-122.18299999999999,3430.0,35096.0,0,0,0,37
416000.0,3,2,2220.0,94300.0,1,0,5,7,98010,47.3459,-121.95,2070.0,80100.0,0,1,0,44
410000.0,4,1,1970.0,4740.0,1,0,3,7,98122,47.6136,-122.303,1510.0,4740.0,0,1,1,15
800000.0,3,3,3830.0,221284.0,2,0,3,10,98077,47.7641,-122.023,2920.0,148539.0,0,1,0,27
472000.0,6,2,4410.0,14034.0,1,2,4,9,98003,47.3376,-122.324,2600.0,13988.0,0,1,0,55
225000.0,3,1,1430.0,8505.0,1,0,4,7,98003,47.3173,-122.319,1190.0,8640.0,0,0,0,52
210000.0,2,1,830.0,6000.0,1,0,3,6,98126,47.5308,-122.376,830.0,4960.0,0,0,0,80
455000.0,2,1,1430.0,5000.0,1,0,2,7,98115,47.6727,-122.29899999999999,1450.0,3750.0,0,0,0,95
225000.0,3,1,1300.0,8316.0,1,0,4,6,98002,47.3221,-122.21600000000001,1260.0,8316.0,0,0,0,66
480000.0,2,1,1030.0,3060.0,1,2,4,7,98103,47.6779,-122.353,1390.0,3060.0,0,1,0,102
363000.0,3,2,2740.0,11872.0,2,0,3,9,98023,47.3076,-122.395,2570.0,10377.0,0,0,0,30
2400000.0,4,2,3650.0,8354.0,1,4,3,9,98074,47.6338,-122.072,3120.0,18841.0,1,1,0,20
181000.0,2,1,720.0,5120.0,1,0,3,6,98106,47.5218,-122.35700000000001,1150.0,2566.0,0,0,0,66
250000.0,4,2,2010.0,7312.0,1,0,4,7,98002,47.2785,-122.213,2010.0,7650.0,0,0,0,44
481000.0,3,1,1560.0,3000.0,1,0,4,6,98103,47.6846,-122.345,1390.0,3000.0,0,1,0,102
260000.0,3,2,1810.0,7209.0,1,0,4,7,98032,47.3656,-122.27799999999999,1750.0,7209.0,0,1,0,42
455000.0,4,2,3360.0,7685.0,2,0,3,9,98058,47.4369,-122.111,3060.0,6567.0,0,0,0,19
415000.0,3,2,1510.0,36224.0,2,0,3,8,98045,47.4616,-121.711,1730.0,36224.0,0,0,0,29
349500.0,3,1,1400.0,3538.0,1,0,3,7,98118,47.5405,-122.27,1620.0,6331.0,0,1,0,67
245000.0,3,2,1730.0,7442.0,2,0,3,7,98030,47.3507,-122.178,1630.0,6458.0,0,0,0,33
592500.0,2,2,1420.0,9191.0,1,2,5,7,98115,47.6979,-122.32,1420.0,6816.0,0,0,0,92
385000.0,4,1,2360.0,7620.0,1,0,4,7,98106,47.5278,-122.345,1910.0,7620.0,0,1,0,65
315000.0,3,1,1580.0,11455.0,1,0,4,7,98059,47.4756,-122.147,1550.0,10650.0,0,1,0,46
255000.0,3,1,1230.0,10170.0,1,0,3,7,98045,47.4437,-121.772,1380.0,10098.0,0,0,0,41
693000.0,4,2,2460.0,4425.0,2,0,3,8,98052,47.7048,-122.109,2990.0,5659.0,0,0,0,14
780000.0,3,1,1660.0,4400.0,1,0,3,8,98112,47.6362,-122.302,1660.0,4400.0,0,1,0,109
237000.0,3,1,1270.0,8470.0,1,0,4,7,98198,47.4207,-122.29,1600.0,8470.0,0,0,0,60
525000.0,3,2,2100.0,40510.0,2,0,3,10,98074,47.6154,-122.04700000000001,2380.0,33450.0,0,1,0,41
425000.0,2,1,770.0,5040.0,1,0,3,5,98144,47.5964,-122.29899999999999,1330.0,2580.0,0,0,0,90
369900.0,1,0,760.0,10079.0,1,4,5,5,98070,47.4683,-122.43799999999999,1230.0,14267.0,1,0,0,84
290000.0,4,2,1700.0,7280.0,2,0,4,7,98031,47.4045,-122.171,1950.0,7475.0,0,0,0,32
285000.0,3,1,1120.0,10701.0,1,0,3,7,98106,47.5544,-122.35799999999999,1130.0,6350.0,0,0,0,66
415000.0,2,1,1070.0,4500.0,1,0,3,7,98115,47.6802,-122.29,1320.0,4465.0,0,0,0,83
272500.0,3,2,2070.0,9900.0,1,0,3,8,98023,47.2988,-122.37100000000001,2070.0,8250.0,0,1,0,41
2900000.0,4,3,5050.0,20100.0,1,2,3,11,98004,47.6312,-122.223,3890.0,20060.0,0,1,0,38
1370000.0,4,4,5310.0,57346.0,2,0,4,11,98077,47.7285,-122.042,4180.0,47443.0,0,0,0,31
436000.0,2,1,1040.0,7538.0,1,0,4,7,98133,47.7107,-122.352,1440.0,7530.0,0,0,0,81
210000.0,3,1,1700.0,11390.0,1,0,4,7,98003,47.3271,-122.323,1350.0,8164.0,0,0,0,53
236000.0,3,1,1300.0,5898.0,1,0,3,7,98178,47.5053,-122.255,1320.0,7619.0,0,0,0,59
331000.0,3,1,1080.0,1306.0,1,0,3,7,98199,47.6601,-122.4,1440.0,2225.0,0,1,1,17
365000.0,3,2,2653.0,4510.0,2,0,3,8,98031,47.4145,-122.166,2653.0,4927.0,0,0,0,14
450000.0,3,2,2290.0,16258.0,1,0,5,8,98058,47.4672,-122.165,1660.0,10530.0,0,0,0,60
770000.0,4,2,3820.0,26300.0,2,0,3,9,98028,47.7618,-122.26100000000001,1860.0,12136.0,0,1,0,6
455000.0,4,2,2210.0,49375.0,1,0,3,8,98038,47.3828,-122.071,2670.0,49385.0,0,0,0,23
405000.0,3,1,2390.0,6000.0,1,0,3,6,98118,47.5362,-122.26799999999999,2020.0,6000.0,0,1,0,112
304900.0,4,1,2600.0,11325.0,1,0,4,7,98031,47.3954,-122.206,1720.0,11088.0,0,1,0,51
170000.0,2,1,860.0,5265.0,1,0,3,6,98178,47.5048,-122.272,1650.0,8775.0,0,0,0,89
2050000.0,5,3,3830.0,8480.0,2,1,5,9,98122,47.6166,-122.287,3050.0,7556.0,0,1,1,26
780000.0,4,2,3500.0,7048.0,2,0,3,9,98053,47.6811,-122.025,3920.0,7864.0,0,0,0,15
330000.0,3,3,2420.0,13959.0,1,0,4,8,98028,47.7486,-122.23,2570.0,13300.0,0,1,0,32
370000.0,4,2,2720.0,8666.0,2,0,3,9,98030,47.3846,-122.169,2410.0,8100.0,0,0,0,28
467000.0,5,2,2500.0,13500.0,1,0,3,7,98072,47.7564,-122.14399999999999,2300.0,9750.0,0,1,0,41
405000.0,3,1,1670.0,6720.0,1,0,3,7,98034,47.7198,-122.193,1670.0,7320.0,0,1,0,40
675000.0,5,2,2900.0,10300.0,1,0,3,8,98006,47.5461,-122.15100000000001,2310.0,10300.0,0,1,0,35
500000.0,2,1,1640.0,14100.0,1,0,4,7,98006,47.5712,-122.14299999999999,1520.0,13527.0,0,1,0,66
389999.0,4,2,1890.0,15770.0,2,0,4,7,98166,47.4281,-122.34299999999999,2410.0,15256.0,0,0,0,52
630000.0,4,1,2950.0,9025.0,1,2,4,8,98034,47.7128,-122.223,2120.0,9600.0,0,1,0,45
360000.0,4,2,2160.0,9528.0,2,0,3,9,98001,47.3341,-122.255,2280.0,9937.0,0,0,0,28
580000.0,4,3,3280.0,11060.0,2,0,3,8,98056,47.5399,-122.181,2320.0,11004.0,0,1,0,34
550000.0,3,2,1970.0,4166.0,2,3,5,8,98126,47.5717,-122.375,2390.0,4166.0,0,1,0,91
879000.0,4,2,3360.0,22111.0,2,0,3,10,98075,47.5951,-122.01700000000001,3150.0,11374.0,0,0,0,26
265000.0,3,2,1320.0,8959.0,1,0,3,7,98042,47.3536,-122.14399999999999,1740.0,7316.0,0,0,0,27
446500.0,3,2,2650.0,7286.0,2,0,3,8,98059,47.5084,-122.154,2400.0,7220.0,0,0,0,30
404000.0,3,1,2030.0,8880.0,1,0,3,7,98108,47.5586,-122.311,2140.0,5592.0,0,1,0,57
267500.0,3,1,1590.0,11914.0,1,2,3,7,98188,47.4427,-122.274,1630.0,9052.0,0,1,0,63
3080000.0,4,5,4550.0,18641.0,1,4,3,10,98074,47.6053,-122.07700000000001,4550.0,19508.0,1,1,0,18
335000.0,3,2,2440.0,7632.0,2,0,3,8,98003,47.3494,-122.301,2510.0,7903.0,0,0,0,22
576000.0,3,2,1940.0,9000.0,1,0,4,7,98117,47.6933,-122.39299999999999,2190.0,7310.0,0,1,0,72
208633.0,3,2,2040.0,3810.0,2,0,3,8,98038,47.3537,-122.0,2370.0,4590.0,0,0,0,14
315000.0,3,2,2200.0,8750.0,1,0,4,7,98166,47.476000000000006,-122.337,1460.0,10139.0,0,1,0,56
725000.0,3,1,1920.0,3300.0,1,0,4,8,98112,47.6239,-122.29799999999999,1740.0,4000.0,0,1,0,107
550000.0,4,2,1800.0,7750.0,1,0,4,8,98177,47.7776,-122.384,1800.0,8275.0,0,1,0,55
610750.0,4,2,2180.0,7297.0,2,0,3,8,98074,47.6459,-122.05799999999999,2250.0,9781.0,0,0,0,36
550700.0,2,1,1010.0,5000.0,1,0,4,6,98105,47.6692,-122.29700000000001,1460.0,5000.0,0,0,0,112
665000.0,4,2,3320.0,10574.0,2,0,5,8,98056,47.5376,-122.18,2720.0,8330.0,0,0,0,60
834000.0,4,2,2370.0,4000.0,1,2,5,8,98144,47.601000000000006,-122.294,2440.0,5750.0,0,1,0,92
201000.0,5,1,1660.0,78408.0,1,0,3,6,98065,47.528999999999996,-121.837,1660.0,78408.0,0,0,0,105
2380000.0,5,2,3650.0,9050.0,2,4,5,10,98119,47.6345,-122.367,2880.0,5400.0,0,1,0,99
1380000.0,4,3,4290.0,12103.0,1,3,3,11,98006,47.5503,-122.102,3860.0,11244.0,0,1,0,23
1400000.0,4,3,4290.0,12103.0,1,3,3,11,98006,47.5503,-122.102,3860.0,11244.0,0,1,0,23
305000.0,4,2,1950.0,7700.0,1,0,3,8,98058,47.4441,-122.125,2150.0,7350.0,0,1,0,41
487000.0,3,2,2590.0,14052.0,1,0,5,8,98133,47.7357,-122.333,1570.0,8162.0,0,1,0,72
390000.0,3,2,1930.0,64904.0,1,0,4,8,98042,47.346000000000004,-122.15700000000001,2350.0,57500.0,0,0,0,32
548000.0,2,1,1470.0,3864.0,1,0,4,7,98103,47.6638,-122.345,1570.0,3864.0,0,1,0,104
268750.0,4,1,800.0,8775.0,1,0,3,6,98166,47.48,-122.336,1310.0,8775.0,0,0,0,77
819900.0,5,2,3150.0,7119.0,2,0,3,9,98052,47.6759,-122.15100000000001,1560.0,8384.0,0,0,0,7
520000.0,3,2,2030.0,16200.0,2,0,3,8,98027,47.5162,-122.057,2660.0,17958.0,0,0,0,36
230000.0,3,2,1450.0,11204.0,1,0,3,7,98001,47.2639,-122.25200000000001,1520.0,9518.0,0,0,0,17
240000.0,3,1,1510.0,10248.0,1,0,3,7,98023,47.2929,-122.37100000000001,1510.0,9753.0,0,0,0,51
232000.0,2,1,1240.0,12092.0,1,0,3,6,98146,47.4957,-122.352,1820.0,7460.0,0,1,1,36
240500.0,2,1,1240.0,12092.0,1,0,3,6,98146,47.4957,-122.352,1820.0,7460.0,0,1,1,36
274975.0,3,2,3030.0,45004.0,2,0,3,9,98077,47.7721,-122.09299999999999,3080.0,35781.0,0,0,0,33
740000.0,4,2,2050.0,4400.0,1,0,4,9,98102,47.644,-122.319,2320.0,5500.0,0,0,0,98
186375.0,3,1,1000.0,7636.0,1,0,2,7,98166,47.472,-122.344,1150.0,7600.0,0,0,0,68
790000.0,3,2,2370.0,10289.0,1,0,4,9,98005,47.592,-122.166,2500.0,10004.0,0,1,0,43
880000.0,4,3,2800.0,6750.0,2,0,3,9,98105,47.669,-122.275,2370.0,6120.0,0,1,1,18
279000.0,6,1,2240.0,11180.0,2,0,4,7,98198,47.42,-122.323,1590.0,7955.0,0,0,0,65
295000.0,3,2,1810.0,10530.0,1,2,3,8,98022,47.1913,-122.012,1910.0,10450.0,0,0,0,29
640000.0,2,1,1070.0,5000.0,1,0,3,7,98103,47.6666,-122.331,1710.0,5000.0,0,0,0,96
940000.0,4,2,2490.0,9525.0,2,0,5,9,98040,47.5639,-122.21700000000001,2770.0,9525.0,0,0,0,52
260000.0,4,2,1960.0,5238.0,2,0,3,7,98038,47.3483,-122.052,1800.0,5894.0,0,0,0,17
559900.0,3,2,2930.0,5569.0,1,0,3,9,98072,47.7648,-122.164,2580.0,11045.0,0,1,0,16
791500.0,4,2,1510.0,3500.0,1,0,5,7,98103,47.6794,-122.35700000000001,1820.0,3750.0,0,0,0,109
265000.0,3,1,1420.0,8250.0,1,0,3,7,98133,47.7535,-122.354,1740.0,8000.0,0,0,0,66
245000.0,3,1,1740.0,11547.0,1,0,3,7,98178,47.4945,-122.22,880.0,78408.0,0,0,0,66
485000.0,4,1,2560.0,43995.0,2,0,4,7,98052,47.6945,-122.09299999999999,2560.0,14764.0,0,0,0,58
684000.0,4,3,3040.0,8414.0,2,0,3,9,98059,47.5222,-122.15700000000001,3470.0,8066.0,0,1,0,10
425000.0,3,1,2500.0,6840.0,1,0,3,8,98125,47.7222,-122.32,1580.0,8691.0,0,1,0,63
309600.0,4,1,1275.0,20000.0,1,0,4,6,98070,47.3796,-122.49,1660.0,20000.0,0,0,0,29
552250.0,4,2,2580.0,5823.0,2,0,3,8,98065,47.5374,-121.875,2380.0,5823.0,0,0,0,18
165000.0,4,1,1000.0,7134.0,1,0,3,6,98178,47.4897,-122.24,1020.0,7138.0,0,0,0,77
239900.0,4,1,1000.0,7134.0,1,0,3,6,98178,47.4897,-122.24,1020.0,7138.0,0,0,0,77
320000.0,2,1,1070.0,32633.0,1,0,4,6,98059,47.4716,-122.07799999999999,1360.0,32156.0,0,0,0,90
206600.0,3,2,1390.0,13464.0,1,0,4,7,98030,47.3581,-122.17299999999999,1720.0,12080.0,0,0,0,33
387000.0,4,1,2500.0,7690.0,1,0,3,7,98155,47.7713,-122.307,2040.0,8646.0,0,1,0,47
299000.0,1,0,560.0,12120.0,1,0,3,4,98014,47.675,-121.854,1300.0,19207.0,0,0,0,53
855000.0,4,2,2270.0,10460.0,2,0,3,9,98040,47.5603,-122.22200000000001,2610.0,10180.0,0,0,0,55
315000.0,3,1,1900.0,14400.0,1,0,4,7,98166,47.4147,-122.337,1940.0,14400.0,0,1,0,66
437500.0,2,1,990.0,3120.0,1,2,5,7,98103,47.68,-122.353,1930.0,3120.0,0,1,0,113
252000.0,4,1,1550.0,19800.0,1,0,4,7,98001,47.3117,-122.27,1640.0,22654.0,0,1,0,51
375000.0,4,1,2200.0,7475.0,1,0,5,7,98118,47.543,-122.28,1600.0,5766.0,0,1,0,65
300000.0,4,2,1910.0,4862.0,2,0,3,7,98038,47.3607,-122.03399999999999,2010.0,5091.0,0,0,0,15
420000.0,4,1,1750.0,9600.0,1,0,4,7,98006,47.5759,-122.137,1750.0,10530.0,0,0,0,66
900000.0,3,1,1330.0,77972.0,1,0,3,7,98033,47.6891,-122.15899999999999,1340.0,17689.0,0,0,1,66
679900.0,3,2,2440.0,5750.0,2,2,3,9,98116,47.565,-122.381,1520.0,5750.0,0,1,0,20
463000.0,3,2,1640.0,29970.0,2,0,3,7,98053,47.6359,-121.97399999999999,1580.0,28399.0,0,0,0,28
380000.0,5,2,2760.0,11340.0,2,0,4,9,98059,47.4769,-122.141,2470.0,11340.0,0,0,0,42
329500.0,4,2,1820.0,7912.0,2,0,3,7,98038,47.3845,-122.029,1820.0,8168.0,0,0,0,26
604950.0,3,2,2110.0,5608.0,1,0,3,8,98033,47.6743,-122.184,2040.0,9363.0,0,1,0,7
795000.0,5,2,3040.0,9570.0,1,2,4,8,98006,47.5651,-122.164,2920.0,8800.0,0,1,0,54
465000.0,3,2,1840.0,40438.0,2,0,3,7,98045,47.4853,-121.709,1380.0,44049.0,0,0,0,26
673000.0,4,2,2990.0,10400.0,2,0,3,9,98166,47.4508,-122.359,2140.0,17449.0,0,0,0,18
810000.0,4,2,3520.0,15420.0,2,0,3,10,98074,47.6375,-122.016,3400.0,21455.0,0,0,0,29
785000.0,4,2,2440.0,69415.0,1,0,4,8,98075,47.5944,-122.042,2770.0,24361.0,0,1,0,31
338000.0,4,3,2090.0,7500.0,1,0,3,7,98056,47.4888,-122.182,1810.0,7650.0,0,1,0,34
280000.0,3,2,1430.0,7222.0,2,0,3,7,98056,47.5112,-122.19,1430.0,7220.0,0,0,0,27
315000.0,4,2,2180.0,10754.0,1,0,5,7,98133,47.7711,-122.34100000000001,1810.0,6929.0,0,1,0,66
530000.0,4,2,2180.0,10754.0,1,0,5,7,98133,47.7711,-122.34100000000001,1810.0,6929.0,0,1,0,66
380000.0,5,3,3450.0,9914.0,2,0,3,9,98023,47.2813,-122.345,2860.0,9721.0,0,0,0,16
297000.0,3,2,1450.0,7562.0,2,0,3,7,98056,47.5038,-122.189,1650.0,7625.0,0,0,0,26
730000.0,4,2,3230.0,7331.0,2,0,3,10,98075,47.5823,-121.97,3480.0,7447.0,0,0,0,16
450000.0,3,1,1640.0,13500.0,1,0,3,7,98125,47.7164,-122.304,1770.0,12600.0,0,1,0,80
275000.0,3,3,1590.0,7750.0,1,0,3,7,98038,47.3624,-122.045,1680.0,7500.0,0,1,0,23
595000.0,4,2,2020.0,2849.0,2,0,3,7,98115,47.6831,-122.329,1910.0,3120.0,0,0,0,60
435000.0,3,1,1300.0,3348.0,1,0,3,7,98144,47.592,-122.307,1590.0,2577.0,0,0,1,6
270000.0,2,1,1380.0,209959.0,1,0,1,6,98011,47.7461,-122.195,3130.0,19868.0,0,0,0,66
950000.0,3,3,4040.0,14338.0,2,0,3,10,98077,47.7268,-122.06,3360.0,14142.0,0,1,0,34
389000.0,4,2,2130.0,5337.0,2,0,3,7,98019,47.7237,-121.959,2300.0,6930.0,0,0,0,19
560000.0,4,2,2550.0,7800.0,1,0,3,8,98052,47.6283,-122.095,2420.0,8050.0,0,1,0,52
1350000.0,5,3,4800.0,14984.0,2,2,3,11,98006,47.5543,-122.148,4050.0,19009.0,0,0,0,22
799000.0,4,2,2510.0,11585.0,2,0,4,8,98040,47.5483,-122.226,2450.0,9691.0,0,0,0,51
365500.0,3,2,1410.0,9600.0,1,0,4,7,98072,47.7591,-122.146,1410.0,9600.0,0,0,0,37
252350.0,3,2,1650.0,7352.0,1,0,3,7,98058,47.4612,-122.169,1710.0,7350.0,0,1,0,41
403950.0,4,2,2120.0,13780.0,2,0,3,8,98146,47.4987,-122.365,1880.0,12000.0,0,0,0,27
385000.0,4,1,2040.0,10726.0,1,0,3,7,98177,47.772,-122.35799999999999,1610.0,10020.0,0,1,0,66
345000.0,4,1,1550.0,7620.0,1,0,3,7,98106,47.5287,-122.35,1450.0,7620.0,0,0,0,63
490000.0,3,2,1980.0,3128.0,2,0,4,9,98008,47.6109,-122.11399999999999,1950.0,2856.0,0,0,0,41
330000.0,3,2,1600.0,26977.0,2,0,3,8,98019,47.7736,-121.90100000000001,1790.0,27743.0,0,0,0,15
927000.0,4,2,3300.0,12090.0,2,0,3,8,98004,47.6294,-122.21799999999999,3180.0,12239.0,0,0,0,67
1120000.0,4,2,3840.0,16619.0,2,1,4,10,98040,47.5634,-122.213,3600.0,16553.0,0,0,0,37
330000.0,2,1,1220.0,10000.0,1,0,5,7,98028,47.7405,-122.241,2000.0,9600.0,0,0,0,70
530000.0,5,2,2720.0,8800.0,1,0,4,7,98008,47.5976,-122.118,2110.0,8800.0,0,1,0,62
365000.0,4,2,1940.0,25600.0,1,0,1,8,98006,47.5722,-122.12899999999999,2000.0,10071.0,0,0,0,58
378750.0,3,2,2160.0,3000.0,1,0,3,7,98118,47.5644,-122.289,1060.0,3500.0,0,1,1,9
269900.0,4,1,1530.0,8750.0,1,0,4,7,98058,47.4556,-122.15700000000001,1390.0,8750.0,0,0,0,52
557000.0,3,3,1710.0,2096.0,2,0,3,8,98122,47.6055,-122.305,1630.0,1543.0,0,1,0,12
360000.0,4,1,3730.0,16980.0,1,0,4,7,98022,47.1775,-122.022,1880.0,16963.0,0,1,0,46
352000.0,2,1,940.0,5000.0,1,0,4,7,98117,47.6879,-122.385,1560.0,4500.0,0,0,0,83
437000.0,3,2,1750.0,22357.0,2,0,3,8,98045,47.4807,-121.779,2430.0,22357.0,0,0,0,26
322500.0,4,2,1820.0,6753.0,2,0,3,7,98038,47.3845,-122.03200000000001,1820.0,7107.0,0,0,0,26
650000.0,3,3,1510.0,2000.0,2,0,3,9,98116,47.5815,-122.402,1510.0,1352.0,0,1,0,19
450000.0,3,2,1290.0,1213.0,3,0,3,8,98103,47.6609,-122.344,1290.0,3235.0,0,0,0,19
278500.0,3,2,1570.0,5250.0,1,0,3,7,98092,47.3163,-122.18799999999999,1570.0,5250.0,0,0,0,22
364950.0,4,2,1930.0,6957.0,2,0,3,8,98055,47.4309,-122.191,2090.0,6996.0,0,0,0,25
840000.0,4,3,2840.0,40139.0,1,4,4,10,98038,47.401,-122.02600000000001,3180.0,36852.0,0,0,0,34
268000.0,3,2,1550.0,8134.0,2,0,3,7,98031,47.403999999999996,-122.191,1550.0,8134.0,0,0,0,29
517534.0,2,1,833.0,143947.0,1,0,3,5,98070,47.3889,-122.48200000000001,1380.0,143947.0,0,0,0,14
632925.0,3,2,2990.0,32239.0,2,0,4,8,98077,47.7718,-122.095,2990.0,36497.0,0,0,0,42
577500.0,3,2,2000.0,7251.0,2,0,3,9,98034,47.7067,-122.2,2450.0,8118.0,0,0,0,25
339000.0,4,1,2390.0,7480.0,1,2,3,7,98178,47.504,-122.227,2850.0,6867.0,0,0,0,100
570000.0,3,1,2910.0,37461.0,1,0,4,7,98052,47.7015,-122.164,2520.0,18295.0,0,1,0,53
563500.0,4,1,2085.0,174240.0,1,0,3,7,98024,47.5753,-121.95,2690.0,174240.0,0,1,0,56
423000.0,4,2,2200.0,9351.0,1,0,5,7,98133,47.7448,-122.333,1910.0,8660.0,0,1,0,58
355000.0,3,2,1860.0,5028.0,2,0,3,8,98019,47.7318,-121.98200000000001,2320.0,5465.0,0,0,0,8
1550000.0,5,4,6070.0,171626.0,2,0,3,12,98024,47.5954,-121.95,4680.0,211267.0,0,0,0,21
482000.0,2,1,950.0,3960.0,1,0,3,7,98103,47.6885,-122.337,1320.0,4050.0,0,0,0,79
625000.0,3,1,1600.0,9135.0,1,0,5,7,98006,47.5724,-122.179,1580.0,9800.0,0,0,0,65
538000.0,3,2,2250.0,11632.0,2,0,3,8,98056,47.5272,-122.169,2360.0,11632.0,0,0,0,32
380000.0,3,2,2280.0,10255.0,2,0,4,8,98058,47.4334,-122.161,2310.0,10094.0,0,0,0,35
375000.0,2,1,940.0,5120.0,1,0,3,7,98122,47.6073,-122.30799999999999,1300.0,5120.0,0,0,0,111
245000.0,3,2,1530.0,8500.0,1,0,5,7,98038,47.3592,-122.046,1850.0,8140.0,0,1,0,24
310000.0,5,1,2190.0,27260.0,1,0,4,7,98166,47.4546,-122.337,1620.0,39480.0,0,0,0,73
1300000.0,3,2,2350.0,15021.0,1,0,4,8,98004,47.6408,-122.219,3530.0,15715.0,0,1,0,44
397000.0,4,2,1440.0,7680.0,1,0,3,7,98034,47.7245,-122.2,1460.0,9660.0,0,1,0,49
365000.0,3,2,2200.0,4052.0,2,0,3,8,98058,47.4362,-122.178,2310.0,5082.0,0,0,0,15
328500.0,4,3,2290.0,8250.0,2,0,3,9,98042,47.3739,-122.156,2290.0,8250.0,0,0,0,30
988000.0,4,3,4040.0,19700.0,2,0,3,11,98052,47.7205,-122.12700000000001,3930.0,21887.0,0,0,0,33
1000000.0,4,2,2610.0,3277.0,1,0,5,8,98103,47.6636,-122.33,1810.0,3277.0,0,1,0,98
237000.0,3,2,1490.0,2138.0,2,0,3,7,98055,47.4324,-122.197,1490.0,2094.0,0,0,0,15
525000.0,4,2,2450.0,5280.0,2,0,3,8,98011,47.7734,-122.22399999999999,2300.0,4674.0,0,0,0,17
749000.0,4,2,1710.0,9627.0,1,0,3,9,98006,47.559,-122.164,2140.0,9131.0,0,1,1,6
722500.0,5,2,4870.0,11800.0,2,0,3,10,98074,47.633,-122.041,3180.0,11398.0,0,1,0,37
843000.0,3,2,3130.0,8750.0,2,0,3,10,98052,47.6954,-122.103,2860.0,9003.0,0,0,0,29
438000.0,2,2,1270.0,1372.0,3,0,3,8,98115,47.6776,-122.318,1610.0,3090.0,0,0,0,20
578000.0,3,1,2120.0,10875.0,1,2,3,8,98146,47.504,-122.382,2460.0,11760.0,0,1,0,43
227950.0,3,1,1670.0,8230.0,1,0,5,7,98001,47.2613,-122.255,2077.0,4910.0,0,0,0,66
196000.0,3,2,2070.0,11576.0,2,0,3,7,98001,47.3417,-122.271,1890.0,7519.0,0,0,0,46
641000.0,2,1,1420.0,5332.0,1,0,3,8,98105,47.6694,-122.275,2400.0,5406.0,0,1,0,67
350000.0,3,1,1250.0,219978.0,1,0,4,6,98038,47.4056,-121.955,1930.0,210394.0,0,0,0,40
205000.0,3,1,940.0,7980.0,1,0,4,7,98032,47.3838,-122.289,1150.0,8050.0,0,0,0,60
400000.0,3,1,1920.0,9102.0,1,0,3,7,98072,47.7487,-122.08200000000001,1920.0,9760.0,0,0,0,52
1030000.0,3,2,3545.0,9816.0,1,0,3,10,98027,47.5534,-122.07799999999999,3630.0,7704.0,0,1,0,15
505000.0,3,2,1260.0,5460.0,1,0,3,7,98034,47.7355,-122.18,1510.0,5460.0,0,0,0,48
475000.0,5,2,2340.0,7200.0,1,0,3,7,98034,47.7206,-122.211,1930.0,7221.0,0,1,0,45
520000.0,3,2,2590.0,9263.0,1,0,5,8,98028,47.7691,-122.262,2580.0,9450.0,0,1,0,43
1450000.0,3,4,3970.0,24920.0,2,2,3,10,98034,47.7183,-122.258,2610.0,13838.0,0,1,0,43
333500.0,3,1,1220.0,9732.0,1,0,3,7,98011,47.7736,-122.214,1630.0,10007.0,0,0,0,55
232000.0,3,1,1400.0,10403.0,1,0,4,6,98038,47.361999999999995,-122.029,1230.0,10209.0,0,0,0,44
691100.0,3,2,2360.0,16117.0,1,0,4,8,98006,47.5698,-122.12100000000001,2120.0,16117.0,0,1,0,37
811000.0,3,1,1870.0,9897.0,1,0,4,8,98040,47.5505,-122.221,1900.0,10005.0,0,0,0,60
551000.0,3,2,2830.0,5802.0,2,0,3,9,98028,47.7605,-122.234,2500.0,5788.0,0,0,0,19
496500.0,3,2,2260.0,3640.0,2,0,3,8,98072,47.7356,-122.15700000000001,2350.0,3710.0,0,0,0,26
705000.0,3,3,1970.0,20978.0,2,3,4,9,98070,47.3844,-122.43799999999999,2280.0,75396.0,1,1,0,40
578000.0,4,2,3140.0,9225.0,1,2,5,9,98055,47.4904,-122.226,2460.0,9600.0,0,1,0,54
255000.0,3,1,1240.0,8659.0,1,0,5,7,98042,47.3663,-122.089,1490.0,8223.0,0,0,0,34
1050000.0,4,3,3450.0,7832.0,2,0,3,10,98006,47.5637,-122.12299999999999,3220.0,8567.0,0,0,0,13
348000.0,3,2,2570.0,8491.0,2,0,4,8,98042,47.3759,-122.125,2400.0,8049.0,0,0,0,31
230000.0,3,2,1510.0,3413.0,2,0,3,7,98031,47.3912,-122.167,1570.0,3777.0,0,0,0,35
359500.0,4,2,2390.0,11250.0,2,0,3,9,98023,47.3305,-122.37100000000001,2480.0,11250.0,0,0,0,32
330000.0,3,1,980.0,7000.0,1,0,3,6,98133,47.7617,-122.35700000000001,1220.0,7000.0,0,0,0,67
80000.0,1,0,430.0,5050.0,1,0,2,4,98014,47.6499,-121.90899999999999,1200.0,7500.0,0,0,0,108
465000.0,3,1,1480.0,6360.0,1,0,3,7,98133,47.7311,-122.353,1480.0,6360.0,0,0,0,66
325000.0,4,2,1850.0,7324.0,2,0,3,8,98042,47.3701,-122.10700000000001,2100.0,7329.0,0,0,0,23
